title,summary,link,publisher,pubDate,source,text,finbert_positive,finbert_neutral,finbert_negative
Qualcomm CEO on AI bets and surviving beyond Apple,"You can catch Opening Bid on Apple Podcasts, Spotify, YouTube, or wherever you get your podcasts. What started 40 years ago as a company focused on ""quality communications"" by Irwin Jacobs has morphed into Qualcomm (QCOM) today. The company is one of the biggest players in the chip industry, supplying products to Apple (AAPL) to power its iPhone and to automakers to power their increasingly digital cockpits. The company's market cap stands at an impressive $163 billion. At the helm as CEO since 2021 is 30-year Qualcomm veteran Cristiano Amon, who started at the company as an engineer. Amon has been moving aggressively to diversify the business away from Apple into areas such as industrial applications and, more recently, data centers. Yahoo Finance executive editor Brian Sozzi sits down on the Opening Bid podcast with Amon to discuss the next 40 years for Qualcomm. Amon is fresh off a trip to Saudi Arabia, joining President Donald Trump and other top tech executives. Amon secured a key memorandum of understanding to help Saudi Arabia build out AI data centers. Sozzi and Amon discuss the trip and what greater trade tensions mean for Qualcomm's important China business. Last year, China represented 46% of Qualcomm's sales. For full episodes of Opening Bid, listen on your favorite podcast platform or watch on our website. Yahoo Finance's Opening Bid is produced by Langston Sessoms",https://finnhub.io/api/news?id=b52eb1a828e96561dd6c9c9137d43e9be76c3d775d93d1d6927e38810ae7f5ba,Yahoo,2025-06-04 12:00:19,finnhub,"Qualcomm CEO on AI bets and surviving beyond Apple. You can catch Opening Bid on Apple Podcasts, Spotify, YouTube, or wherever you get your podcasts. What started 40 years ago as a company focused on ""quality communications"" by Irwin Jacobs has morphed into Qualcomm (QCOM) today. The company is one of the biggest players in the chip industry, supplying products to Apple (AAPL) to power its iPhone and to automakers to power their increasingly digital cockpits. The company's market cap stands at an impressive $163 billion. At the helm as CEO since 2021 is 30-year Qualcomm veteran Cristiano Amon, who started at the company as an engineer. Amon has been moving aggressively to diversify the business away from Apple into areas such as industrial applications and, more recently, data centers. Yahoo Finance executive editor Brian Sozzi sits down on the Opening Bid podcast with Amon to discuss the next 40 years for Qualcomm. Amon is fresh off a trip to Saudi Arabia, joining President Donald Trump and other top tech executives. Amon secured a key memorandum of understanding to help Saudi Arabia build out AI data centers. Sozzi and Amon discuss the trip and what greater trade tensions mean for Qualcomm's important China business. Last year, China represented 46% of Qualcomm's sales. For full episodes of Opening Bid, listen on your favorite podcast platform or watch on our website. Yahoo Finance's Opening Bid is produced by Langston Sessoms",0.004906511399894953,0.9950910806655884,2.413457423244836e-06
First Eagle Global Fund Q1 2025 Commentary,Global Fund A Shares (without sales charge*) posted a return of 6.92% in first quarter 2025. Developed Europe and North America were the leading contributors.,https://finnhub.io/api/news?id=19ba91e2cb2c80159226ce411b60b9f5bb237ddbf05e53d6c7932073491e3b93,SeekingAlpha,2025-06-04 11:50:00,finnhub,First Eagle Global Fund Q1 2025 Commentary. Global Fund A Shares (without sales charge*) posted a return of 6.92% in first quarter 2025. Developed Europe and North America were the leading contributors.,0.9999412298202515,5.785360554000363e-05,9.326673193754687e-07
Apple And Alibaba's AI Rollout In China Delayed By Donald Trump's Trade War - FT,June 4 - * APPLE AND ALIBABA'S AI ROLLOUT IN CHINA DELAYED BY DONALDTRUMP'S TRADE WAR - FTSource text: https://tinyurl.com/22dr69f7 ...,https://finnhub.io/api/news?id=e0ea96b21faa31d03165f6d1c668c84016476d912b44e7a19db4cdc8c598ecd1,Finnhub,2025-06-04 11:49:08,finnhub,Apple And Alibaba's AI Rollout In China Delayed By Donald Trump's Trade War - FT. June 4 - * APPLE AND ALIBABA'S AI ROLLOUT IN CHINA DELAYED BY DONALDTRUMP'S TRADE WAR - FTSource text: https://tinyurl.com/22dr69f7 ...,0.0006095449207350612,0.776860773563385,0.22252970933914185
"Apple downgraded by Needham over AI risks, limited iPhone upgrade cycle","(Bloomberg) -- Apple Inc. shares fell in premarket trading on Wednesday, suggesting the iPhone maker would extend its 2025 weakness as Wall Street remains concerned about its growth prospects and position in the landscape for artificial intelligence.Most Read from BloombergWhere the Wild Children’s Museums AreBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryThe Global Struggle to Build Safer CarsAt London’s New Design Museum, Visitors Get Hands-On AccessLA City Council Passes Budg",https://finnhub.io/api/news?id=04bdae0f2e68d1b1c3bc3201f5f8375a24c6f210bdaca15d4894b623e9620500,Yahoo,2025-06-04 11:42:35,finnhub,"Apple downgraded by Needham over AI risks, limited iPhone upgrade cycle. (Bloomberg) -- Apple Inc. shares fell in premarket trading on Wednesday, suggesting the iPhone maker would extend its 2025 weakness as Wall Street remains concerned about its growth prospects and position in the landscape for artificial intelligence.Most Read from BloombergWhere the Wild Children’s Museums AreBillionaire Steve Cohen Wants NY to Expand Taxpayer-Backed FerryThe Global Struggle to Build Safer CarsAt London’s New Design Museum, Visitors Get Hands-On AccessLA City Council Passes Budg",3.351271880092099e-05,2.2322003133012913e-05,0.9999442100524902
Apple: Needham downgrades stock,"Needham downgraded its recommendation on Apple from buy to hold on Wednesday, citing concerns about the group's results, intensifying competition, and its stockmarket valuation.The broker, which has...",https://finnhub.io/api/news?id=0f9487eac52aa775c1b8ba69aca571ba1070600f6e0cb740715cb6d88f1ae4cc,Finnhub,2025-06-04 11:39:53,finnhub,"Apple: Needham downgrades stock. Needham downgraded its recommendation on Apple from buy to hold on Wednesday, citing concerns about the group's results, intensifying competition, and its stockmarket valuation.The broker, which has...",2.1051496901236533e-07,7.454735850842553e-08,0.9999997615814209
Apple’s stock has been in a slump — and these analysts don’t see an easy way out,Apple’s stock has been in a slump — and these analysts don’t see an easy way out,https://finnhub.io/api/news?id=883b5d0fb2cf35f412ec2a9ccfd3e03b5ba3f276721d990d2ed8f4db947c51c2,MarketWatch,2025-06-04 11:16:00,finnhub,Apple’s stock has been in a slump — and these analysts don’t see an easy way out. Apple’s stock has been in a slump — and these analysts don’t see an easy way out,8.284078830911312e-06,4.609908501151949e-06,0.9999871253967285
First Eagle Overseas Fund Q1 2025 Commentary,Overseas Fund A Shares (without sales charge*) posted a return of 10.92% in first quarter 2025. All regions contributed to performance. Read more here.,https://finnhub.io/api/news?id=138a35b99bef367f23ead517133806cffcfa3580b850a18adefb72323a1f2d3c,SeekingAlpha,2025-06-04 11:05:00,finnhub,First Eagle Overseas Fund Q1 2025 Commentary. Overseas Fund A Shares (without sales charge*) posted a return of 10.92% in first quarter 2025. All regions contributed to performance. Read more here.,0.6465144753456116,0.3534379303455353,4.7659756091888994e-05
Berkshire Hathaway’s Only Fan on Wall Street Stops Cheering. The ‘Buffett Premium’ Fades.,Berkshire Hathaway’s Only Fan on Wall Street Stops Cheering. The ‘Buffett Premium’ Fades.,https://finnhub.io/api/news?id=550b2ab1a6cb0a41715253419110815a586c530c359e8f1d4d13f2f3f410664c,MarketWatch,2025-06-04 10:49:00,finnhub,Berkshire Hathaway’s Only Fan on Wall Street Stops Cheering. The ‘Buffett Premium’ Fades.. Berkshire Hathaway’s Only Fan on Wall Street Stops Cheering. The ‘Buffett Premium’ Fades.,1.9393275579204783e-05,0.9994364380836487,0.0005441630491986871
Terence Corcoran: Trump bites U.S. economy to get at Apple,Latest tariff warning a threat to one of greatest corporate achievements in history,https://finnhub.io/api/news?id=a23941f9c2d75757777b30c23276ffccb3376f365dd5f7aae7c7d0c28cbb295c,Yahoo,2025-06-04 10:00:51,finnhub,Terence Corcoran: Trump bites U.S. economy to get at Apple. Latest tariff warning a threat to one of greatest corporate achievements in history,2.5605936571082566e-06,5.138500273460522e-05,0.9999459981918335
Apple bulls and bears don't see tariffs changing the story,The tech giant faces big questions about its long-term ambitions that have nothing to do with trade policy.,https://finnhub.io/api/news?id=d253d4704e71cffb46e77a1ad9bbf6928e79affa1a836f1f41bd04472fc91c18,Yahoo,2025-06-04 10:00:28,finnhub,Apple bulls and bears don't see tariffs changing the story. The tech giant faces big questions about its long-term ambitions that have nothing to do with trade policy.,2.5657433866399515e-07,0.00010018187458626926,0.9998995065689087
Should You Buy the Dip on Apple Stock?,"Apple's sales are showing some signs of life, but are still growing slowly.  Apple could see margin pressure from moving production locations.  Apple (NASDAQ: AAPL) shareholders haven't had the best year.",https://finnhub.io/api/news?id=f69b75c827eedb6522b4ab85337d9c1f51bb5b2acb4b29d884d3bafb25c072f9,Yahoo,2025-06-04 10:00:00,finnhub,"Should You Buy the Dip on Apple Stock?. Apple's sales are showing some signs of life, but are still growing slowly.  Apple could see margin pressure from moving production locations.  Apple (NASDAQ: AAPL) shareholders haven't had the best year.",5.219193553784862e-06,2.0900436936699407e-07,0.9999945163726807
Warren Buffett's Favorite Stock Is Crushing the S&P 500 in 2025. Here's Why It's Still a Buy.,"Warren Buffett has steered the Berkshire Hathaway conglomerate to market-crushing returns since 1965.  Buffett will step down as CEO of Berkshire at the end of 2025, but his brand of long-term investing is likely to endure.  Berkshire invested $38 billion in Apple between 2016 and 2023, but it plowed more than twice that amount into different stock.",https://finnhub.io/api/news?id=a13d7b4da596cf2503b4c2328e1385ed59ec676c865f2faa98699aa262785b0c,Yahoo,2025-06-04 09:32:00,finnhub,"Warren Buffett's Favorite Stock Is Crushing the S&P 500 in 2025. Here's Why It's Still a Buy.. Warren Buffett has steered the Berkshire Hathaway conglomerate to market-crushing returns since 1965.  Buffett will step down as CEO of Berkshire at the end of 2025, but his brand of long-term investing is likely to endure.  Berkshire invested $38 billion in Apple between 2016 and 2023, but it plowed more than twice that amount into different stock.",0.6375102400779724,0.3620811402797699,0.0004086412372998893
Harbor Capital Appreciation Fund Q1 2025 Commentary,"During Q1 2025, the Harbor Capital Appreciation Fund returned -10.07%, underperforming its benchmark, the Russell 1000Â® Growth Index, which returned -9.97%.",https://finnhub.io/api/news?id=06e267cea6986ef2e057be41ba1f4220e07fcb639802fad91777e8785c9119e2,SeekingAlpha,2025-06-04 09:07:00,finnhub,"Harbor Capital Appreciation Fund Q1 2025 Commentary. During Q1 2025, the Harbor Capital Appreciation Fund returned -10.07%, underperforming its benchmark, the Russell 1000Â® Growth Index, which returned -9.97%.",7.1480776568932924e-06,1.100590088753961e-05,0.9999818801879883
32% of Warren Buffett's $281 Billion Berkshire Hathaway Portfolio Is Invested in These 2 S&P 500 Dividend Stocks,"Apple is building a history of dividend growth as it uses AI to drive future expansion for its broad ecosystem.  Coca-Cola has one of the best dividend growth streaks on the market, and it's one of Buffett's favorite stocks.  Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B) CEO Warren Buffett has steered his company to market-crushing performance over multiple decades -- so much so that he has earned the nickname ""the Oracle of Omaha.""",https://finnhub.io/api/news?id=dfe2e9fa967e3904d00947b9a40739e06135e12fbfc1488a01e0abcd4309bcae,Yahoo,2025-06-04 08:35:00,finnhub,"32% of Warren Buffett's $281 Billion Berkshire Hathaway Portfolio Is Invested in These 2 S&P 500 Dividend Stocks. Apple is building a history of dividend growth as it uses AI to drive future expansion for its broad ecosystem.  Coca-Cola has one of the best dividend growth streaks on the market, and it's one of Buffett's favorite stocks.  Berkshire Hathaway (NYSE: BRK.A)(NYSE: BRK.B) CEO Warren Buffett has steered his company to market-crushing performance over multiple decades -- so much so that he has earned the nickname ""the Oracle of Omaha.""",0.9999996423721313,3.350182566919102e-07,1.826401785365306e-08
Prediction: This Artificial Intelligence (AI) Stock Will Be Worth More Than Apple By the End of 2025,"Amazon's growth in AWS is being propelled by AI.  Apple has failed to demonstrate a coherent AI strategy and will struggle to keep growing revenue.  Its Apple Intelligence initiatives are not getting nearly the buzz that competitors' products are receiving, and it seems that its other AI-related products (advanced AI chips, for example) are still in development or getting little fanfare.",https://finnhub.io/api/news?id=07738395ba6cd1bc3aa302cd792a4d1d3ef9b89cbde47708fc7158bde5bb83ec,Yahoo,2025-06-04 08:20:00,finnhub,"Prediction: This Artificial Intelligence (AI) Stock Will Be Worth More Than Apple By the End of 2025. Amazon's growth in AWS is being propelled by AI.  Apple has failed to demonstrate a coherent AI strategy and will struggle to keep growing revenue.  Its Apple Intelligence initiatives are not getting nearly the buzz that competitors' products are receiving, and it seems that its other AI-related products (advanced AI chips, for example) are still in development or getting little fanfare.",1.3368738791541546e-06,2.589503651506675e-07,0.9999984502792358
Tesla Stock vs. Apple Stock: Wall Street Says Buy One and Sell the Other,"Shares of Apple and Tesla have fallen sharply this year, but most Wall Street analysts expect Apple to rebound while Tesla keeps moving lower.  Apple is the market leader in smartphone sales, but the company faces headwinds related to antitrust lawsuits, tariffs, and investments in AI infrastructure.  Tesla lost substantial market share in electric car sales in the first quarter, but the company has important opportunities in autonomous driving and robotics.",https://finnhub.io/api/news?id=f2e9ad6f8f5ac93c9fb1764124789bf29170a16de6b5a16d6a17d424874751e9,Yahoo,2025-06-04 08:05:00,finnhub,"Tesla Stock vs. Apple Stock: Wall Street Says Buy One and Sell the Other. Shares of Apple and Tesla have fallen sharply this year, but most Wall Street analysts expect Apple to rebound while Tesla keeps moving lower.  Apple is the market leader in smartphone sales, but the company faces headwinds related to antitrust lawsuits, tariffs, and investments in AI infrastructure.  Tesla lost substantial market share in electric car sales in the first quarter, but the company has important opportunities in autonomous driving and robotics.",0.03804108500480652,2.8645757993217558e-05,0.9619302749633789
